Middl	DWID	Sex	Age	RaceName	CountyName 
4368458	85608087	M	50	Caucasian	Wake
4368562	85608191	F	51	Caucasian	Wake
4368637	85608267	F	47	Caucasian	Wake
4368669	85608299	M	56	Caucasian	Wake
4369009	85608644	F	56	Caucasian	Wake
4369681	85609323	M	62	Caucasian	Wake
4370016	85609663	F	55	Caucasian	Wake
4370025	85609672	M	57	Caucasian	New Hanover
4370339	85609988	F	64	Caucasian	Wake
4985423	173450394	F	65	Caucasian	Beaufort
4988743	173453714	F	53	Caucasian	Pasquotank
4991110	173456081	M	68	Caucasian	Pasquotank
4991325	173456296	F	59	Caucasian	Pasquotank
4993935	173458906	M	55	Caucasian	Pasquotank
4997498	173462469	F	36	Black	Perquimans
5000054	173465025	F	66	Caucasian	Pasquotank
5003883	173468854	F	67	Caucasian	Pasquotank
5003911	173468882	F	57	Caucasian	Pasquotank
5004440	173469411	M	68	Caucasian	Pasquotank
5005507	173470478	F	46	Caucasian	Pitt
5007588	173472559	M	54	Hispanic	Pasquotank
5009062	173474033	F	44	Caucasian	Pasquotank
5017058	173482029	F	85	Caucasian	New Hanover
5021151	173486122	F	57	Caucasian	Pender
5023739	173488710	F	51	Caucasian	Pender
5030493	173495464	F	30	Black	Pender
5032544	173497515	M	73	Caucasian	Onslow
5045181	173510152	F	62	Caucasian	Perquimans
5045376	173510347	F	59	Caucasian	Perquimans
5046001	173510972	M	77	Caucasian	Perquimans
5046041	173511012	F	75	Caucasian	Perquimans
5047185	173512156	F	67	Caucasian	Perquimans
5047672	173512643	F	70	Caucasian	Perquimans
5048148	173513119	F	60	Caucasian	Perquimans
5049016	173513987	F	59	Caucasian	Person
5058052	173523023	F	49	Caucasian	Durham
5059206	173524177	F	68	Caucasian	Person
5062177	173527148	M	75	Caucasian	Person
5063889	173528860	F	56	Caucasian	Person
5064847	173529818	M	61	Caucasian	Person
5065999	173530970	F	64	Caucasian	Person
5066359	173531330	M	57	Caucasian	Person
5066395	173531366	M	68	Caucasian	Durham
5076873	173541844	F	71	Caucasian	Pitt
5079662	173544633	F	57	Caucasian	Pitt
5090129	173555100	F	58	Caucasian	Pitt
5090441	173555412	F	64	Caucasian	Pitt
5092526	173557497	M	60	Caucasian	Pitt
5094057	173559028	M	44	Caucasian	Pitt
5111304	173576275	F	75	Caucasian	Pitt
5111861	173576832	F	38	Caucasian	Pitt
5113971	173578942	M	55	Black	Pitt
5114606	173579577	M	40	Caucasian	Pitt
5116119	173581090	F	38	Caucasian	Pitt
5118840	173583811	F	65	Caucasian	Pitt
5120819	173585790	M	47	Caucasian	Pitt
5124633	173589604	F	67	Caucasian	Pitt
5127747	173592718	F	39	Caucasian	Orange
5128800	173593771	F	62	Black	Wake
5130361	173595332	F	30	Black	Wake
4890133	173355104	M	50	Caucasian	Orange
4892230	173357201	F	37	Black	Orange
10433680	292047963	F	39	Caucasian	Caswell
10440594	339217080	F	54	Caucasian	Buncombe
10454611	362826512	F	30	Caucasian	Buncombe
10456546	362829653	F	53	Caucasian	Cabarrus
10456888	362830198	F	64	Caucasian	Cabarrus
10491298	362871777	M	30	Caucasian	Moore
10499805	362880647	F	40	Caucasian	Pitt
10507575	362888702	F	29	Caucasian	Wake
10514192	362895633	M	30	Black	Wayne
10519295	365060418	F	24	Black	Guilford
10520184	365117790	F	24	Caucasian	Gaston
10522632	365525231	F	64	Caucasian	Yancey
10553339	365572495	F	72	Caucasian	Franklin
10566470	365587139	M	33	Black	Harnett
10567268	365587943	F	64	Caucasian	Henderson
10574784	365595674	F	45	Caucasian	Macon
10592672	365613883	F	60	Caucasian	Onslow
10600952	365622342	M	31	Caucasian	Randolph
10613874	365635529	F	42	Caucasian	Wake
10624767	365646600	F	56	Caucasian	Wake
10638176	17936460	F	71	Caucasian	Buncombe
10639046	30513968	F	72	Caucasian	Wake
10644882	1397309	F	69	Caucasian	Stanly
10646511	48947837	M	64	Caucasian	Mecklenburg
10646937	32351148	F	63	Caucasian	Forsyth
10650927	35027716	M	58	Caucasian	Brunswick
10651231	65174238	F	66	Caucasian	Brunswick
10655933	6842737	F	68	Caucasian	Moore
10657499	50819879	F	54	Caucasian	Macon
10658493	41193596	M	50	Caucasian	Cherokee
10658924	7977450	F	63	Caucasian	Henderson
10660438	69894751	F	61	Black	Wilson
10663803	70130969	F	72	Caucasian	Wake
10664228	70539751	F	64	Caucasian	Perquimans
10672286	146583761	F	52	Black	Cumberland
10672491	118839913	F	73	Caucasian	Moore
10673769	87447542	F	69	Caucasian	Johnston
10679365	120831233	F	64	Caucasian	Craven
10680682	121154403	F	60	Caucasian	Beaufort
10695269	180564571	F	72	Caucasian	Clay
10699712	139159982	F	54	Caucasian	Union
10699924	143183179	F	35	Caucasian	Durham
10709457	238716044	F	69	Caucasian	Person
10721117	343860315	M	23	Caucasian	Wake
10725632	240627739	F	31	Caucasian	Forsyth
10730487	241116343	M	63	Caucasian	Wake
10744084	375285463	F	24	Caucasian	Buncombe
10771859	378145284	M	23	Caucasian	Davie
10777850	378151285	F	61	Caucasian	Forsyth
10798827	378172582	F	71	Caucasian	Jackson
10827001	378200769	F	32	Caucasian	Orange
10854742	378228542	F	23	Caucasian	Wake
10855023	378228823	F	58	Caucasian	Wake
10855033	378228833	F	72	Caucasian	Wake
10856278	378230081	F	72	Caucasian	Durham
10856727	378230530	F	71	Caucasian	Wake
10866186	378239999	F	68	Caucasian	Buncombe
10868944	378242760	M	32	Caucasian	Carteret
10874341	378248163	F	67	Caucasian	Dare
10876517	378250340	F	40	Caucasian	Durham
10877542	378251365	F	57	Caucasian	Forsyth
10879655	378253479	F	37	Caucasian	Guilford
10880893	378254718	F	26	Caucasian	Gaston
10886944	378260772	F	48	Caucasian	Iredell
10889722	378263551	F	23	Caucasian	Lincoln
10891999	378265829	F	44	Black	Mecklenburg
10907958	378281793	F	28	Caucasian	Cabarrus
10922517	47455388	F	44	Hispanic	Madison
10923281	32272003	F	58	Caucasian	Union
10923493	70338504	F	66	Caucasian	Alamance
10923567	70825849	F	42	Caucasian	Durham
10924592	43349434	F	62	Caucasian	Buncombe
10924947	91210406	F	58	Caucasian	Cleveland
10925885	103310194	M	41	Caucasian	Buncombe
10925896	103487092	F	37	Caucasian	Buncombe
10925981	105467790	F	40	Caucasian	Mecklenburg
10932409	168105295	F	50	Caucasian	Caldwell
10935760	243970352	U	31	Middle Eastern	Wake
10938557	343840417	F	22	Caucasian	Catawba
10942472	361899953	F	67	Caucasian	Craven
10943425	359967695	M	34	Caucasian	Watauga
10945730	372464624	F	55	Caucasian	Wake
10945912	374296649	M	20	Caucasian	Carteret
10946080	374745531	F	66	Caucasian	Yadkin
10960355	388374790	F	48	Black	Wake
11014164	388503030	F	47	Caucasian	Rowan
11023124	388708872	M	45	Caucasian	Durham
11046438	389598504	F	42	Caucasian	Johnston
11130352	389635686	M	64	Caucasian	Durham
11232459	389792048	F	23	Caucasian	Ashe
11272163	390070440	F	24	Caucasian	Rowan
11340774	390269086	M	54	Caucasian	Wake
5655619	174120590	F	51	Caucasian	Watauga
5656191	174121162	F	32	Caucasian	Watauga
5659382	174124353	F	30	Caucasian	Watauga
5663517	174128488	F	82	Caucasian	Buncombe
5675424	174140395	F	49	Caucasian	Wayne
5713693	174178664	F	45	Caucasian	Wayne
5728294	174193265	F	59	Caucasian	Wilkes
5731156	174196127	F	50	Caucasian	Wilkes
5733776	174198747	F	69	Caucasian	Wilkes
5739800	174204771	F	66	Caucasian	Wilkes
5742820	174207791	M	88	Caucasian	Wilkes
5747108	174212079	F	57	Caucasian	Wilkes
5747540	174212511	M	71	Caucasian	Wilkes
5747785	174212756	F	74	Caucasian	Wilkes
5751430	174216401	F	40	Caucasian	Wilkes
5751525	174216496	F	47	Caucasian	Wilkes
5752642	174217613	F	61	Caucasian	Wilkes
5753159	174218130	F	53	Caucasian	Wilkes
5754001	174218972	F	54	Caucasian	Wilkes
5772563	174237534	F	74	Caucasian	Wilson
5783941	174248912	F	50	Black	Wilson
5795547	174260518	F	36	Caucasian	Wilson
5800253	174265224	M	69	Caucasian	Wilson
5806450	174271421	M	31	Caucasian	Wilson
5810646	174275617	F	53	Caucasian	Wilson
5832510	174297481	F	64	Caucasian	Yadkin
5833920	174298891	M	56	Caucasian	Yadkin
5837228	174302199	M	32	Caucasian	Yadkin
5837484	174302455	M	64	Caucasian	Yadkin
5845784	181900779	F	43	Caucasian	Orange
5909725	231500406	F	57	Caucasian	Edgecombe
5966470	231557151	F	67	Caucasian	Randolph
6004734	231595415	F	77	Caucasian	Haywood
6022276	231612957	F	42	Caucasian	Cumberland
6055286	231645967	F	61	Black	Buncombe
6170082	231760763	F	44	Caucasian	Surry
3416555	84643157	M	75	Caucasian	Mecklenburg
3417135	84643739	M	77	Caucasian	Mecklenburg
3417625	84644229	F	76	Middle Eastern	Mecklenburg
4220608	85459511	F	70	Caucasian	Union
4221571	85460584	F	63	Caucasian	Wake
4221822	85460836	F	56	Black	Wake
4222411	85461427	M	50	Caucasian	Wake
4222723	85461739	F	73	Caucasian	Johnston
4223256	85462276	M	90	Black	Wake
4223543	85462563	M	75	Caucasian	Wake
4224300	85463321	F	67	Caucasian	Wake
4224321	85463342	F	67	Caucasian	Wake
4225269	85464292	F	66	Black	Wake
4225539	85464563	F	63	Caucasian	Wake
4225640	85464664	F	69	Caucasian	Wake
4226720	85465746	F	71	Caucasian	Wake
4228036	85467062	M	60	Caucasian	Wake
4228899	85467928	F	64	Black	Wake
4230073	85469103	M	74	Caucasian	Wake
4230137	85469167	F	62	Black	Wake
4231709	85470740	F	67	Caucasian	Wake
4231832	85470863	F	69	Caucasian	Wake
4232104	85471135	F	67	Caucasian	Wake
4232734	85471768	F	67	Caucasian	Wake
4233677	85472711	F	69	Caucasian	Wake
4234147	85473183	F	77	Caucasian	Wake
4234356	85473392	F	59	Caucasian	Wake
4234703	85473739	F	67	Caucasian	Wake
4235628	85474666	F	70	Caucasian	Wake
4235811	85474849	F	68	Caucasian	Wake
4236850	85475891	F	66	Caucasian	Wake
4237480	85476523	M	66	Caucasian	Wake
4239832	85478878	M	67	Black	Wake
4240470	85479516	F	65	Black	Wake
4240854	85479900	F	61	Caucasian	Wake
4241650	85480698	F	61	Caucasian	Wake
4242937	85481987	M	66	Black	Guilford
4243383	85482433	M	70	Caucasian	Wake
4243730	85482780	F	67	Caucasian	Wake
4243791	85482841	M	66	Caucasian	Wake
4244257	85483307	F	62	Caucasian	Franklin
4245818	85484868	F	65	Caucasian	Wake
4246340	85485392	M	75	Caucasian	Wake
4247418	85486471	F	60	Black	Wake
4247920	85486973	F	68	Caucasian	Wake
4248159	85487212	M	90	Caucasian	Wake
4248684	85487738	F	67	Black	Wake
4248876	85487930	M	63	Caucasian	Wake
4249035	85488089	F	70	Caucasian	Wake
4249639	85488694	F	65	Caucasian	Wake
4250750	85489807	F	80	Black	Wake
4250842	85489899	F	70	Caucasian	Wake
4251630	85490687	M	62	Caucasian	Wake
4254588	85493647	F	62	Caucasian	Wake
4254709	85493768	F	69	Caucasian	Wake
4254852	85493911	F	87	Black	Wake
4255114	85494173	F	61	Caucasian	Wake
4439090	85679442	F	37	Caucasian	Wake
4439397	85679754	M	57	Asian	Wake
4439913	85680277	F	51	Caucasian	Wake
4439974	85680338	F	47	Caucasian	Wake
4440040	85680405	F	46	Caucasian	Wake
4442498	85682881	M	61	Caucasian	Watauga
4442870	85683255	F	52	Caucasian	Wake
4442920	85683305	F	44	Caucasian	Wake
4443545	85683934	F	42	Caucasian	Wake
4443985	85684379	M	47	Caucasian	Wake
4446050	85686468	F	53	Black	Wake
4446393	85686817	F	44	Caucasian	Wake
4447219	85687654	F	56	Caucasian	New Hanover
4447239	85687675	M	53	Caucasian	Wake
4447408	85687845	F	46	Middle Eastern	Wake
4447496	85687934	M	50	Caucasian	Wake
4448385	85688834	F	66	Black	Wake
4449078	85689532	F	62	Caucasian	Wake
4449128	85689582	F	50	Caucasian	Wake
4450514	85690984	F	45	Caucasian	Wake
4451155	85691638	F	46	Caucasian	Durham
4451661	85692147	M	49	Black	Wake
4454535	85695056	F	50	Caucasian	Wake
4454779	85695302	M	61	Caucasian	Wake
4455709	85696242	F	34	Caucasian	Wake
4875143	173340114	F	59	Caucasian	Orange
4875745	173340716	F	58	Asian	Orange
4875888	173340859	F	66	Caucasian	Orange
4875928	173340899	F	53	Caucasian	Orange
4876557	173341528	F	71	Caucasian	Orange
4876577	173341548	M	52	Caucasian	Orange
4876659	173341630	F	47	Caucasian	Orange
4877258	173342229	F	61	Caucasian	Orange
4877638	173342609	F	43	Black	Alamance
4878552	173343523	F	60	Caucasian	Wake
4879328	173344299	F	47	Caucasian	Orange
4880075	173345046	F	66	Caucasian	Orange
4880431	173345402	F	49	Caucasian	Orange
4880478	173345449	M	51	Caucasian	Orange
4880570	173345541	F	54	Caucasian	Orange
4881009	173345980	F	64	Caucasian	Orange
4881040	173346011	F	59	Caucasian	Orange
4882779	173347750	M	46	Caucasian	Orange
4883571	173348542	F	64	Caucasian	Orange
4883587	173348558	F	45	Caucasian	Orange
4883789	173348760	F	59	Caucasian	Orange
4883829	173348800	F	42	Black	Orange
4883981	173348952	F	69	Caucasian	Orange
4883993	173348964	F	45	Caucasian	Orange
4884073	173349044	F	55	Caucasian	Orange
4884650	173349621	F	54	Caucasian	Orange
4884680	173349651	F	57	Caucasian	Orange
4885047	173350018	F	54	Caucasian	Orange
4885209	173350180	M	62	Caucasian	Orange
4885722	173350693	F	69	Black	Orange
4886171	173351142	M	57	Caucasian	Orange
4886508	173351479	M	45	Caucasian	Orange
4886521	173351492	M	53	Caucasian	Orange
4887104	173352075	F	57	Caucasian	Orange
4887269	173352240	M	55	Caucasian	Orange
4887277	173352248	F	64	Caucasian	Orange
4887512	173352483	F	58	Caucasian	Orange
4888547	173353518	F	66	Caucasian	Orange
4888550	173353521	F	57	Caucasian	Orange
4888650	173353621	F	62	Caucasian	Orange
4888858	173353829	F	59	Caucasian	Orange
4889034	173354005	M	41	Black	Orange
4889467	173354438	F	47	Caucasian	Orange
4890100	173355071	F	57	Caucasian	Orange
4890972	173355943	F	55	Caucasian	Orange
4891145	173356116	M	44	Caucasian	Orange
4891236	173356207	M	58	Caucasian	Orange
4891355	173356326	M	47	Caucasian	Orange
4892679	173357650	F	59	Caucasian	Chatham
4892848	173357819	F	73	Caucasian	Orange
4893094	173358065	F	44	Caucasian	Orange
4893934	173358905	F	35	Caucasian	Orange
10442440	343977870	F	50	Caucasian	Randolph
10444156	355627567	F	36	Caucasian	Wake
10485835	362866081	F	25	Caucasian	Mecklenburg
10547331	365555650	F	60	Black	Forsyth
10613471	365635113	F	25	Black	Vance
10620704	365642475	M	37	Caucasian	Chatham
10622621	365644420	F	26	Caucasian	Wake
10634969	32088456	F	29	Caucasian	Orange
10638197	18130275	F	86	Caucasian	Guilford
10642301	18238770	M	68	Caucasian	Wake
10643970	58808240	F	38	Caucasian	Guilford
10652931	45536904	F	48	Caucasian	Mecklenburg
10658080	37491678	F	58	Caucasian	Macon
10660044	26739645	M	62	Caucasian	Polk
10660726	50945278	F	65	Caucasian	Buncombe
10660948	51116629	M	70	Caucasian	Guilford
10662350	9202009	F	60	Caucasian	Guilford
10662427	9686789	F	70	Caucasian	New Hanover
10664064	70384294	F	48	Caucasian	Mecklenburg
10674394	170108112	F	37	Caucasian	Durham
10676011	95483454	M	35	Caucasian	Cumberland
10680761	121257297	F	74	Caucasian	Guilford
10680771	121271727	F	66	Caucasian	Brunswick
10682154	121833060	F	65	Caucasian	Brunswick
10687768	128973028	F	46	Caucasian	Iredell
10689798	132412542	M	71	Caucasian	Buncombe
10708251	328194623	F	28	Native American	Carteret
10712741	239248731	M	36	Caucasian	Wake
10736327	361697270	F	49	Caucasian	Harnett
10752641	378126053	F	71	Caucasian	Buncombe
10764791	378138207	F	23	Black	Guilford
10772536	378145962	M	23	Native American	Haywood
10787894	378161642	M	33	Caucasian	Guilford
10788052	378161800	M	59	Caucasian	Guilford
10799657	378173412	F	23	Caucasian	Wake
10804898	378178655	F	37	Caucasian	McDowell
10808527	378182287	F	59	Caucasian	Mecklenburg
10812985	378186747	M	50	Caucasian	Mecklenburg
10815783	378189545	M	24	Caucasian	Mecklenburg
10818624	378192388	F	61	Caucasian	Moore
4913487	173378458	F	60	Caucasian	Orange
4913672	173378643	F	53	Caucasian	Orange
4913806	173378777	F	47	Black	Orange
4914447	173379418	M	52	Caucasian	Orange
4914948	173379919	M	49	Native American	Orange
4915129	173380100	F	52	Caucasian	Orange
4915756	173380727	M	70	Caucasian	Orange
4916009	173380980	M	55	Black	Orange
4916168	173381139	F	44	Caucasian	Orange
4916174	173381145	F	46	Caucasian	Orange
4917173	173382144	F	29	Asian	Durham
4917802	173382773	M	39	Caucasian	Durham
4917929	173382900	M	46	Black	Orange
4918325	173383296	F	56	Caucasian	Durham
4919113	173384084	F	35	Caucasian	Wake
4919121	173384092	F	36	Caucasian	Durham
4919265	173384236	F	40	Caucasian	Orange
4919577	173384548	F	31	Caucasian	Wake
4921313	173386284	F	47	Caucasian	Durham
4921522	173386493	F	45	Caucasian	Orange
4922127	173387098	F	34	Caucasian	Durham
4922774	173387745	F	49	Caucasian	Orange
4922811	173387782	M	44	Caucasian	Durham
4924101	173389072	F	65	Caucasian	Durham
4924438	173389409	M	69	Caucasian	Orange
4926664	173391635	M	64	Caucasian	Orange
4926982	173391953	M	60	Caucasian	Mecklenburg
4933477	173398448	F	34	Caucasian	Orange
4935089	173400060	F	31	Caucasian	Guilford
4935254	173400225	F	28	Caucasian	Orange
4938212	173403183	F	46	Caucasian	Orange
4938321	173403292	M	36	Caucasian	Wake
4938701	173403672	F	60	Caucasian	Orange
4939026	173403997	F	64	Caucasian	Orange
4940430	173405401	F	79	Caucasian	Orange
4940819	173405790	M	41	Caucasian	Orange
4941093	173406064	M	53	Caucasian	Durham
4942038	173407009	F	53	Caucasian	Orange
4942272	173407243	F	27	Caucasian	Orange
4942586	173407557	F	57	Caucasian	Orange
4943006	173407977	M	50	Caucasian	Orange
4945259	173410230	F	43	Caucasian	Orange
4945933	173410904	M	56	Caucasian	Orange
4946975	173411946	F	48	Caucasian	Orange
4958313	173423284	M	86	Caucasian	Beaufort
4963880	173428851	F	61	Black	Beaufort
4972125	173437096	M	60	Caucasian	Beaufort
4976220	173441191	M	72	Caucasian	Pitt
4976827	173441798	F	53	Caucasian	Beaufort
4982330	173447301	F	70	Caucasian	Beaufort
4984205	173449176	F	47	Caucasian	Guilford
11468956	390508887	F	57	Caucasian	Mecklenburg
11483747	399648921	M	22	Caucasian	Cumberland
11538602	400129873	F	60	Caucasian	Orange
11540776	400142559	F	40	Caucasian	Guilford
11545773	43318618	F	64	Caucasian	Clay
11546515	103968620	M	54	Caucasian	Henderson
11552824	402739554	M	75	Caucasian	Buncombe
11553564	402742452	F	34	Caucasian	Cleveland
11563296	402752980	F	25	Caucasian	Guilford
11564826	402753930	M	67	Black	Guilford
11566287	402756705	F	19	Caucasian	Orange
11577660	402765999	F	40	Caucasian	Orange
11584487	402772483	F	45	Asian	Union
11605885	35400968	F	42	Caucasian	Brunswick
11608068	41525086	F	48	Caucasian	Wake
11611790	46595345	F	44	Caucasian	Durham
11614818	45933529	F	75	Caucasian	Granville
11620930	119865762	F	48	Caucasian	New Hanover
11620932	119867171	F	71	Caucasian	New Hanover
11624328	120772230	F	71	Caucasian	Moore
11627366	155834920	F	63	Caucasian	Durham
11628378	99039348	F	67	Black	Cabarrus
11629186	167894101	F	56	Caucasian	Currituck
11633105	289554690	F	51	Black	Wake
11635577	253362831	F	51	Caucasian	Vance
11637843	240444835	F	68	Caucasian	Moore
11653114	381915182	F	68	Caucasian	Guilford
11679140	404137884	M	72	Caucasian	Craven
11679488	404162184	M	23	Black	Lenoir
11694168	404166644	F	24	Caucasian	Mecklenburg
11704141	404147192	F	23	Caucasian	Durham
11709325	404148988	F	43	Caucasian	Watauga
11714087	404174523	F	23	Hispanic	Orange
11719710	404154268	F	22	Black	Guilford
11720007	404154565	F	22	Black	Guilford
11723743	22458255	F	66	Caucasian	Alamance
11724789	7999541	F	53	Caucasian	Lee
11726126	13476835	F	65	Caucasian	Mecklenburg
11727076	17299573	F	66	Black	Mecklenburg
11728253	2473386	F	51	Caucasian	Mecklenburg
11732764	37182998	M	42	Caucasian	Durham
4862188	173327159	F	71	Caucasian	Orange
4862210	173327181	F	67	Caucasian	Orange
4863355	173328326	F	56	Caucasian	Orange
4863711	173328682	F	57	Caucasian	Orange
4865320	173330291	F	71	Caucasian	Orange
4866876	173331847	F	58	Caucasian	Orange
4867237	173332208	M	77	Caucasian	Orange
4868220	173333191	F	61	Caucasian	Orange
4868547	173333518	M	70	Caucasian	Orange
4868568	173333539	F	59	Caucasian	Orange
4868664	173333635	F	59	Caucasian	Orange
4869037	173334008	F	58	Black	Orange
4869928	173334899	M	61	Caucasian	Orange
4870208	173335179	F	58	Black	Orange
4870604	173335575	F	48	Black	Orange
4871170	173336141	M	67	Caucasian	Orange
4871190	173336161	M	68	Caucasian	Orange
4872234	173337205	F	63	Caucasian	Orange
4872253	173337224	M	60	Black	Durham
4872265	173337236	F	57	Caucasian	Orange
4872300	173337271	F	55	Caucasian	Orange
4872692	173337663	F	93	Caucasian	Durham
4873542	173338513	F	25	Caucasian	Orange
9860315	339209578	M	67	Caucasian	Currituck
9863457	339217167	F	59	Caucasian	Scotland
9872749	339229782	F	24	Black	Davidson
9881330	339238764	F	25	Caucasian	Mecklenburg
9882318	339238277	F	34	Caucasian	Durham
9894621	339253300	F	24	Caucasian	Catawba
9908526	339259217	F	25	Caucasian	New Hanover
9912548	339269565	F	24	Caucasian	Johnston
9926140	339286273	F	73	Caucasian	Durham
9930542	339290336	M	26	Caucasian	Cabarrus
9943192	339304964	F	26	Black	Wake
9949768	343636987	F	28	Caucasian	Wake
9949858	343668813	F	27	Caucasian	Alamance
9950692	344032712	F	62	Black	Mecklenburg
9952603	343951219	F	29	Caucasian	Orange
9969122	349449215	F	24	Caucasian	Nash
9977192	349468979	M	24	Caucasian	Wake
9985526	349495567	F	50	Caucasian	Richmond
9987854	349497943	F	26	Black	Granville
9996614	349555094	F	31	Caucasian	Wake
9997182	349556484	F	24	Asian	Mecklenburg
10000321	349562505	F	41	Black	Pitt
10000761	349564684	F	24	Caucasian	Wake
10019520	353058199	M	31	Caucasian	Forsyth
10025416	353065902	F	29	Caucasian	Wake
